hour,day_of_week,is_weekend,month,weather_code,temperature_f,precipitation_in,dist_downtown_km,nearby_event_attendance,base_pattern,road_class,congestion_pct
17,6,1,6,0,93.4,0.0,1.245,0.0,18.77,primary,25.0
17,6,1,6,0,93.4,0.0,1.245,0.0,18.77,primary,13.9
17,6,1,6,0,93.4,0.0,1.245,0.0,18.77,primary,9.7
17,6,1,6,0,93.4,0.0,1.245,0.0,18.77,primary,6.5
17,6,1,6,0,93.4,0.0,1.245,0.0,18.77,primary,0.0
17,6,1,6,0,93.4,0.0,1.245,0.0,18.77,primary,16.7
17,6,1,6,0,93.4,0.0,1.245,0.0,18.77,primary,25.0
17,6,1,6,0,93.4,0.0,1.245,0.0,18.77,primary,34.4
17,6,1,6,0,93.4,0.0,1.245,0.0,18.171,primary,36.1
17,6,1,6,0,93.4,0.0,1.245,0.0,18.171,primary,19.4
17,6,1,6,0,93.4,0.0,1.245,0.0,18.171,primary,0.0
17,6,1,6,0,93.4,0.0,1.245,0.0,18.171,primary,50.0
17,6,1,6,0,93.4,0.0,1.245,0.0,18.171,primary,22.2
17,6,1,6,0,93.4,0.0,1.245,0.0,18.171,primary,5.6
17,6,1,6,0,93.4,0.0,1.245,0.0,18.171,primary,3.2
17,6,1,6,0,93.4,0.0,1.245,0.0,18.171,primary,0.0
17,6,1,6,0,93.4,0.0,1.245,0.0,18.171,primary,22.6
17,6,1,6,0,93.4,0.0,1.245,0.0,18.171,primary,0.0
17,6,1,6,0,93.4,0.0,1.245,0.0,18.171,primary,19.4
17,6,1,6,0,93.4,0.0,1.245,0.0,18.171,primary,40.6
18,6,1,6,0,93.2,0.0,1.245,0.0,17.572,primary,25.0
18,6,1,6,0,93.2,0.0,1.245,0.0,17.572,primary,19.4
18,6,1,6,0,93.2,0.0,1.245,0.0,17.572,primary,3.1
18,6,1,6,0,93.2,0.0,1.245,0.0,17.572,primary,9.4
18,6,1,6,0,93.2,0.0,1.245,0.0,17.572,primary,16.7
18,6,1,6,0,93.2,0.0,1.245,0.0,17.572,primary,8.3
18,6,1,6,0,93.2,0.0,1.245,0.0,17.572,primary,12.9
18,6,1,6,0,93.2,0.0,1.245,0.0,17.572,primary,3.2
18,6,1,6,0,93.2,0.0,1.245,0.0,17.572,primary,22.6
18,6,1,6,0,93.2,0.0,1.245,0.0,17.572,primary,5.6
18,6,1,6,0,93.2,0.0,1.245,0.0,17.572,primary,16.7
18,6,1,6,0,93.2,0.0,1.245,0.0,17.572,primary,34.4
18,6,1,6,0,93.2,0.0,1.245,0.0,16.424,primary,11.1
18,6,1,6,0,93.2,0.0,1.245,0.0,16.424,primary,16.7
18,6,1,6,0,93.2,0.0,1.245,0.0,16.424,primary,18.8
18,6,1,6,0,93.2,0.0,1.245,0.0,16.424,primary,41.7
18,6,1,6,0,93.2,0.0,1.245,0.0,16.424,primary,13.9
18,6,1,6,0,93.2,0.0,1.245,0.0,16.424,primary,9.7
18,6,1,6,0,93.2,0.0,1.245,0.0,16.424,primary,3.2
18,6,1,6,0,93.2,0.0,1.245,0.0,16.424,primary,6.5
18,6,1,6,0,93.2,0.0,1.245,0.0,16.424,primary,16.7
18,6,1,6,0,93.2,0.0,1.245,0.0,16.424,primary,13.9
18,6,1,6,0,93.2,0.0,1.245,0.0,16.424,primary,28.1
18,6,1,6,0,93.2,0.0,1.245,0.0,15.275,primary,16.7
18,6,1,6,0,93.2,0.0,1.245,0.0,15.275,primary,11.1
18,6,1,6,0,93.2,0.0,1.245,0.0,15.275,primary,0.0
18,6,1,6,0,93.2,0.0,1.245,0.0,15.275,primary,3.1
18,6,1,6,0,93.2,0.0,1.245,0.0,15.275,primary,30.6
18,6,1,6,0,93.2,0.0,1.245,0.0,15.275,primary,11.1
18,6,1,6,0,93.2,0.0,1.245,0.0,15.275,primary,9.7
18,6,1,6,0,93.2,0.0,1.245,0.0,15.275,primary,12.9
18,6,1,6,0,93.2,0.0,1.245,0.0,15.275,primary,22.6
18,6,1,6,0,93.2,0.0,1.245,0.0,15.275,primary,19.4
18,6,1,6,0,93.2,0.0,1.245,0.0,15.275,primary,16.7
18,6,1,6,0,93.2,0.0,1.245,0.0,15.275,primary,37.5
18,6,1,6,0,93.2,0.0,1.245,0.0,14.127,primary,22.2
18,6,1,6,0,93.2,0.0,1.245,0.0,14.127,primary,16.7
18,6,1,6,0,93.2,0.0,1.245,0.0,14.127,primary,37.5
18,6,1,6,0,93.2,0.0,1.245,0.0,14.127,primary,0.0
18,6,1,6,0,93.2,0.0,1.245,0.0,14.127,primary,19.4
18,6,1,6,0,93.2,0.0,1.245,0.0,14.127,primary,0.0
18,6,1,6,0,93.2,0.0,1.245,0.0,14.127,primary,0.0
18,6,1,6,0,93.2,0.0,1.245,0.0,14.127,primary,6.5
18,6,1,6,0,93.2,0.0,1.245,0.0,14.127,primary,22.6
18,6,1,6,0,93.2,0.0,1.245,0.0,14.127,primary,16.7
18,6,1,6,0,93.2,0.0,1.245,0.0,14.127,primary,19.4
18,6,1,6,0,93.2,0.0,1.245,0.0,14.127,primary,6.2
19,6,1,6,0,92.2,0.0,1.245,0.0,12.979,primary,11.1
19,6,1,6,0,92.2,0.0,1.245,0.0,12.979,primary,19.4
19,6,1,6,0,92.2,0.0,1.245,0.0,12.979,primary,25.0
19,6,1,6,0,92.2,0.0,1.245,0.0,12.979,primary,13.9
19,6,1,6,0,92.2,0.0,1.245,0.0,12.979,primary,11.1
19,6,1,6,0,92.2,0.0,1.245,0.0,12.979,primary,0.0
19,6,1,6,0,92.2,0.0,1.245,0.0,12.979,primary,35.5
19,6,1,6,0,92.2,0.0,1.245,0.0,12.979,primary,25.0
19,6,1,6,0,92.2,0.0,1.245,0.0,12.979,primary,16.7
19,6,1,6,0,92.2,0.0,1.245,0.0,12.979,primary,0.0
19,6,1,6,0,92.2,0.0,1.245,0.0,11.981,primary,36.1
19,6,1,6,0,92.2,0.0,1.245,0.0,11.981,primary,8.3
19,6,1,6,0,92.2,0.0,1.245,0.0,11.981,primary,31.2
19,6,1,6,0,92.2,0.0,1.245,0.0,11.981,primary,31.2
19,6,1,6,0,92.2,0.0,1.245,0.0,11.981,primary,22.2
19,6,1,6,0,92.2,0.0,1.245,0.0,11.981,primary,16.7
19,6,1,6,0,92.2,0.0,1.245,0.0,11.981,primary,9.7
19,6,1,6,0,92.2,0.0,1.245,0.0,11.981,primary,0.0
19,6,1,6,0,92.2,0.0,1.245,0.0,11.981,primary,41.9
19,6,1,6,0,92.2,0.0,1.245,0.0,11.981,primary,11.1
19,6,1,6,0,92.2,0.0,1.245,0.0,11.981,primary,19.4
19,6,1,6,0,92.2,0.0,1.245,0.0,11.981,primary,25.0
19,6,1,6,0,92.2,0.0,1.245,0.0,10.982,primary,36.1
19,6,1,6,0,92.2,0.0,1.245,0.0,10.982,primary,19.4
19,6,1,6,0,92.2,0.0,1.245,0.0,10.982,primary,15.6
19,6,1,6,0,92.2,0.0,1.245,0.0,10.982,primary,21.9
19,6,1,6,0,92.2,0.0,1.245,0.0,10.982,primary,19.4
19,6,1,6,0,92.2,0.0,1.245,0.0,10.982,primary,0.0
19,6,1,6,0,92.2,0.0,1.245,0.0,10.982,primary,3.2
19,6,1,6,0,92.2,0.0,1.245,0.0,10.982,primary,12.9
19,6,1,6,0,92.2,0.0,1.245,0.0,10.982,primary,22.6
19,6,1,6,0,92.2,0.0,1.245,0.0,10.982,primary,19.4
19,6,1,6,0,92.2,0.0,1.245,0.0,10.982,primary,16.7
19,6,1,6,0,92.2,0.0,1.245,0.0,10.982,primary,3.1
19,6,1,6,0,92.2,0.0,1.245,0.0,9.984,primary,41.7
19,6,1,6,0,92.2,0.0,1.245,0.0,9.984,primary,11.1
19,6,1,6,0,92.2,0.0,1.245,0.0,9.984,primary,15.6
19,6,1,6,0,92.2,0.0,1.245,0.0,9.984,primary,9.4
19,6,1,6,0,92.2,0.0,1.245,0.0,9.984,primary,16.7
19,6,1,6,0,92.2,0.0,1.245,0.0,9.984,primary,16.7
19,6,1,6,0,92.2,0.0,1.245,0.0,9.984,primary,16.1
19,6,1,6,0,92.2,0.0,1.245,0.0,9.984,primary,12.9
19,6,1,6,0,92.2,0.0,1.245,0.0,9.984,primary,38.7
19,6,1,6,0,92.2,0.0,1.245,0.0,9.984,primary,19.4
19,6,1,6,0,92.2,0.0,1.245,0.0,9.984,primary,19.4
19,6,1,6,0,92.2,0.0,1.245,0.0,9.984,primary,0.0
20,6,1,6,0,90.0,0.0,1.245,0.0,8.986,primary,38.9
20,6,1,6,0,90.0,0.0,1.245,0.0,8.986,primary,22.2
20,6,1,6,0,90.0,0.0,1.245,0.0,8.986,primary,0.0
20,6,1,6,0,90.0,0.0,1.245,0.0,8.986,primary,15.6
20,6,1,6,0,90.0,0.0,1.245,0.0,8.986,primary,19.4
20,6,1,6,0,90.0,0.0,1.245,0.0,8.986,primary,5.6
20,6,1,6,0,90.0,0.0,1.245,0.0,8.986,primary,9.7
20,6,1,6,0,90.0,0.0,1.245,0.0,8.986,primary,9.7
20,6,1,6,0,90.0,0.0,1.245,0.0,8.986,primary,22.6
20,6,1,6,0,90.0,0.0,1.245,0.0,8.986,primary,22.2
20,6,1,6,0,90.0,0.0,1.245,0.0,8.986,primary,16.7
20,6,1,6,0,90.0,0.0,1.245,0.0,8.986,primary,15.6
20,6,1,6,0,90.0,0.0,1.245,0.0,8.337,primary,8.3
20,6,1,6,0,90.0,0.0,1.245,0.0,8.337,primary,27.8
20,6,1,6,0,90.0,0.0,1.245,0.0,8.337,primary,6.2
20,6,1,6,0,90.0,0.0,1.245,0.0,8.337,primary,19.4
20,6,1,6,0,90.0,0.0,1.245,0.0,8.337,primary,13.9
20,6,1,6,0,90.0,0.0,1.245,0.0,8.337,primary,16.1
20,6,1,6,0,90.0,0.0,1.245,0.0,8.337,primary,9.7
20,6,1,6,0,90.0,0.0,1.245,0.0,8.337,primary,0.0
20,6,1,6,0,90.0,0.0,1.245,0.0,8.337,primary,13.9
20,6,1,6,0,90.0,0.0,1.245,0.0,8.337,primary,37.5
20,6,1,6,0,90.0,0.0,1.245,0.0,7.688,primary,0.0
20,6,1,6,0,90.0,0.0,1.245,0.0,7.688,primary,19.4
20,6,1,6,0,90.0,0.0,1.245,0.0,7.688,primary,12.5
20,6,1,6,0,90.0,0.0,1.245,0.0,7.688,primary,0.0
20,6,1,6,0,90.0,0.0,1.245,0.0,7.688,primary,22.2
20,6,1,6,0,90.0,0.0,1.245,0.0,7.688,primary,11.1
20,6,1,6,0,90.0,0.0,1.245,0.0,7.688,primary,3.2
20,6,1,6,0,90.0,0.0,1.245,0.0,7.688,primary,16.1
20,6,1,6,0,90.0,0.0,1.245,0.0,7.688,primary,51.6
20,6,1,6,0,90.0,0.0,1.245,0.0,7.688,primary,16.7
20,6,1,6,0,90.0,0.0,1.245,0.0,7.688,primary,8.3
20,6,1,6,0,90.0,0.0,1.245,0.0,7.688,primary,18.8
20,6,1,6,0,90.0,0.0,1.245,0.0,7.039,primary,19.4
20,6,1,6,0,90.0,0.0,1.245,0.0,7.039,primary,22.2
20,6,1,6,0,90.0,0.0,1.245,0.0,7.039,primary,12.5
20,6,1,6,0,90.0,0.0,1.245,0.0,7.039,primary,3.1
20,6,1,6,0,90.0,0.0,1.245,0.0,7.039,primary,19.4
20,6,1,6,0,90.0,0.0,1.245,0.0,7.039,primary,19.4
20,6,1,6,0,90.0,0.0,1.245,0.0,7.039,primary,6.5
20,6,1,6,0,90.0,0.0,1.245,0.0,7.039,primary,9.7
20,6,1,6,0,90.0,0.0,1.245,0.0,7.039,primary,29.0
20,6,1,6,0,90.0,0.0,1.245,0.0,7.039,primary,19.4
20,6,1,6,0,90.0,0.0,1.245,0.0,7.039,primary,13.9
20,6,1,6,0,90.0,0.0,1.245,0.0,7.039,primary,34.4
21,6,1,6,0,87.1,0.0,1.245,0.0,6.39,primary,19.4
21,6,1,6,0,87.1,0.0,1.245,0.0,6.39,primary,0.0
21,6,1,6,0,87.1,0.0,1.245,0.0,6.39,primary,25.0
21,6,1,6,0,87.1,0.0,1.245,0.0,6.39,primary,28.1
21,6,1,6,0,87.1,0.0,1.245,0.0,6.39,primary,22.2
21,6,1,6,0,87.1,0.0,1.245,0.0,6.39,primary,29.0
21,6,1,6,0,87.1,0.0,1.245,0.0,6.39,primary,19.4
21,6,1,6,0,87.1,0.0,1.245,0.0,6.39,primary,11.1
21,6,1,6,0,87.1,0.0,1.245,0.0,6.39,primary,27.8
21,6,1,6,0,87.1,0.0,1.245,0.0,6.39,primary,18.8
21,6,1,6,0,87.1,0.0,1.245,0.0,5.891,primary,19.4
21,6,1,6,0,87.1,0.0,1.245,0.0,5.891,primary,0.0
21,6,1,6,0,87.1,0.0,1.245,0.0,5.891,primary,9.4
21,6,1,6,0,87.1,0.0,1.245,0.0,5.891,primary,27.8
21,6,1,6,0,87.1,0.0,1.245,0.0,5.891,primary,22.2
21,6,1,6,0,87.1,0.0,1.245,0.0,5.891,primary,22.6
21,6,1,6,0,87.1,0.0,1.245,0.0,5.891,primary,0.0
21,6,1,6,0,87.1,0.0,1.245,0.0,5.891,primary,25.8
21,6,1,6,0,87.1,0.0,1.245,0.0,5.891,primary,0.0
21,6,1,6,0,87.1,0.0,1.245,0.0,5.891,primary,8.3
21,6,1,6,0,87.1,0.0,1.245,0.0,5.891,primary,34.4
21,6,1,6,0,87.1,0.0,1.245,0.0,5.391,primary,19.4
21,6,1,6,0,87.1,0.0,1.245,0.0,5.391,primary,13.9
21,6,1,6,0,87.1,0.0,1.245,0.0,5.391,primary,25.0
21,6,1,6,0,87.1,0.0,1.245,0.0,5.391,primary,0.0
21,6,1,6,0,87.1,0.0,1.245,0.0,5.391,primary,2.8
21,6,1,6,0,87.1,0.0,1.245,0.0,5.391,primary,6.5
21,6,1,6,0,87.1,0.0,1.245,0.0,5.391,primary,6.5
21,6,1,6,0,87.1,0.0,1.245,0.0,5.391,primary,32.3
21,6,1,6,0,87.1,0.0,1.245,0.0,5.391,primary,16.7
21,6,1,6,0,87.1,0.0,1.245,0.0,5.391,primary,16.7
21,6,1,6,0,87.1,0.0,1.245,0.0,5.391,primary,53.1
21,6,1,6,0,87.1,0.0,1.245,0.0,4.892,primary,5.6
21,6,1,6,0,87.1,0.0,1.245,0.0,4.892,primary,19.4
21,6,1,6,0,87.1,0.0,1.245,0.0,4.892,primary,43.8
21,6,1,6,0,87.1,0.0,1.245,0.0,4.892,primary,27.8
21,6,1,6,0,87.1,0.0,1.245,0.0,4.892,primary,16.7
21,6,1,6,0,87.1,0.0,1.245,0.0,4.892,primary,6.5
21,6,1,6,0,87.1,0.0,1.245,0.0,4.892,primary,19.4
21,6,1,6,0,87.1,0.0,1.245,0.0,4.892,primary,22.6
21,6,1,6,0,87.1,0.0,1.245,0.0,4.892,primary,27.8
21,6,1,6,0,87.1,0.0,1.245,0.0,4.892,primary,27.8
21,6,1,6,0,87.1,0.0,1.245,0.0,4.892,primary,37.5
22,6,1,6,0,85.0,0.0,1.245,0.0,4.393,primary,22.2
22,6,1,6,0,85.0,0.0,1.245,0.0,4.393,primary,8.3
22,6,1,6,0,85.0,0.0,1.245,0.0,4.393,primary,28.1
22,6,1,6,0,85.0,0.0,1.245,0.0,4.393,primary,27.8
22,6,1,6,0,85.0,0.0,1.245,0.0,4.393,primary,5.6
22,6,1,6,0,85.0,0.0,1.245,0.0,4.393,primary,19.4
22,6,1,6,0,85.0,0.0,1.245,0.0,4.393,primary,0.0
22,6,1,6,0,85.0,0.0,1.245,0.0,4.393,primary,25.8
22,6,1,6,0,85.0,0.0,1.245,0.0,4.393,primary,25.0
22,6,1,6,0,85.0,0.0,1.245,0.0,4.393,primary,19.4
22,6,1,6,0,85.0,0.0,1.245,0.0,4.393,primary,37.5
22,6,1,6,0,85.0,0.0,1.245,0.0,4.043,primary,33.3
22,6,1,6,0,85.0,0.0,1.245,0.0,4.043,primary,16.7
22,6,1,6,0,85.0,0.0,1.245,0.0,4.043,primary,6.2
22,6,1,6,0,85.0,0.0,1.245,0.0,4.043,primary,30.6
22,6,1,6,0,85.0,0.0,1.245,0.0,4.043,primary,2.8
22,6,1,6,0,85.0,0.0,1.245,0.0,4.043,primary,9.7
22,6,1,6,0,85.0,0.0,1.245,0.0,4.043,primary,6.5
22,6,1,6,0,85.0,0.0,1.245,0.0,4.043,primary,6.5
22,6,1,6,0,85.0,0.0,1.245,0.0,4.043,primary,11.1
22,6,1,6,0,85.0,0.0,1.245,0.0,4.043,primary,8.3
22,6,1,6,0,85.0,0.0,1.245,0.0,4.043,primary,28.1
22,6,1,6,0,85.0,0.0,1.245,0.0,3.694,primary,13.9
22,6,1,6,0,85.0,0.0,1.245,0.0,3.694,primary,8.3
22,6,1,6,0,85.0,0.0,1.245,0.0,3.694,primary,12.5
22,6,1,6,0,85.0,0.0,1.245,0.0,3.694,primary,19.4
22,6,1,6,0,85.0,0.0,1.245,0.0,3.694,primary,2.8
22,6,1,6,0,85.0,0.0,1.245,0.0,3.694,primary,0.0
22,6,1,6,0,85.0,0.0,1.245,0.0,3.694,primary,0.0
22,6,1,6,0,85.0,0.0,1.245,0.0,3.694,primary,9.7
22,6,1,6,0,85.0,0.0,1.245,0.0,3.694,primary,0.0
22,6,1,6,0,85.0,0.0,1.245,0.0,3.694,primary,2.8
22,6,1,6,0,85.0,0.0,1.245,0.0,3.694,primary,43.8
22,6,1,6,0,85.0,0.0,1.245,0.0,3.345,primary,44.4
22,6,1,6,0,85.0,0.0,1.245,0.0,3.345,primary,0.0
22,6,1,6,0,85.0,0.0,1.245,0.0,3.345,primary,34.4
22,6,1,6,0,85.0,0.0,1.245,0.0,3.345,primary,13.9
22,6,1,6,0,85.0,0.0,1.245,0.0,3.345,primary,0.0
22,6,1,6,0,85.0,0.0,1.245,0.0,3.345,primary,0.0
22,6,1,6,0,85.0,0.0,1.245,0.0,3.345,primary,16.1
22,6,1,6,0,85.0,0.0,1.245,0.0,3.345,primary,8.3
22,6,1,6,0,85.0,0.0,1.245,0.0,3.345,primary,11.1
22,6,1,6,0,85.0,0.0,1.245,0.0,3.345,primary,25.0
23,6,1,6,1,83.2,0.0,1.245,0.0,2.995,primary,16.7
23,6,1,6,1,83.2,0.0,1.245,0.0,2.995,primary,16.7
23,6,1,6,1,83.2,0.0,1.245,0.0,2.995,primary,40.6
23,6,1,6,1,83.2,0.0,1.245,0.0,2.995,primary,13.9
23,6,1,6,1,83.2,0.0,1.245,0.0,2.995,primary,2.8
23,6,1,6,1,83.2,0.0,1.245,0.0,2.995,primary,0.0
23,6,1,6,1,83.2,0.0,1.245,0.0,2.995,primary,0.0
23,6,1,6,1,83.2,0.0,1.245,0.0,2.995,primary,45.2
23,6,1,6,1,83.2,0.0,1.245,0.0,2.995,primary,0.0
23,6,1,6,1,83.2,0.0,1.245,0.0,2.995,primary,0.0
23,6,1,6,1,83.2,0.0,1.245,0.0,2.995,primary,37.5
23,6,1,6,1,83.2,0.0,1.245,0.0,2.746,primary,36.1
23,6,1,6,1,83.2,0.0,1.245,0.0,2.746,primary,11.1
23,6,1,6,1,83.2,0.0,1.245,0.0,2.746,primary,31.2
23,6,1,6,1,83.2,0.0,1.245,0.0,2.746,primary,11.1
23,6,1,6,1,83.2,0.0,1.245,0.0,2.746,primary,30.6
23,6,1,6,1,83.2,0.0,1.245,0.0,2.746,primary,0.0
23,6,1,6,1,83.2,0.0,1.245,0.0,2.746,primary,32.3
23,6,1,6,1,83.2,0.0,1.245,0.0,2.746,primary,27.8
23,6,1,6,1,83.2,0.0,1.245,0.0,2.746,primary,11.1
23,6,1,6,1,83.2,0.0,1.245,0.0,2.746,primary,0.0
23,6,1,6,1,83.2,0.0,1.245,0.0,2.496,primary,19.4
23,6,1,6,1,83.2,0.0,1.245,0.0,2.496,primary,13.9
23,6,1,6,1,83.2,0.0,1.245,0.0,2.496,primary,9.4
23,6,1,6,1,83.2,0.0,1.245,0.0,2.496,primary,28.1
23,6,1,6,1,83.2,0.0,1.245,0.0,2.496,primary,19.4
23,6,1,6,1,83.2,0.0,1.245,0.0,2.496,primary,0.0
23,6,1,6,1,83.2,0.0,1.245,0.0,2.496,primary,16.1
23,6,1,6,1,83.2,0.0,1.245,0.0,2.496,primary,0.0
23,6,1,6,1,83.2,0.0,1.245,0.0,2.496,primary,29.0
23,6,1,6,1,83.2,0.0,1.245,0.0,2.496,primary,11.1
23,6,1,6,1,83.2,0.0,1.245,0.0,2.496,primary,27.8
23,6,1,6,1,83.2,0.0,1.245,0.0,2.496,primary,31.2
23,6,1,6,1,83.2,0.0,1.245,0.0,2.246,primary,36.1
23,6,1,6,1,83.2,0.0,1.245,0.0,2.246,primary,11.1
23,6,1,6,1,83.2,0.0,1.245,0.0,2.246,primary,28.1
23,6,1,6,1,83.2,0.0,1.245,0.0,2.246,primary,16.7
23,6,1,6,1,83.2,0.0,1.245,0.0,2.246,primary,0.0
23,6,1,6,1,83.2,0.0,1.245,0.0,2.246,primary,80.6
23,6,1,6,1,83.2,0.0,1.245,0.0,2.246,primary,0.0
23,6,1,6,1,83.2,0.0,1.245,0.0,2.246,primary,16.1
23,6,1,6,1,83.2,0.0,1.245,0.0,2.246,primary,0.0
23,6,1,6,1,83.2,0.0,1.245,0.0,2.246,primary,11.1
23,6,1,6,1,83.2,0.0,1.245,0.0,2.246,primary,25.0
0,0,0,6,1,81.6,0.0,1.245,0.0,3.072,primary,25.0
0,0,0,6,1,81.6,0.0,1.245,0.0,3.072,primary,19.4
0,0,0,6,1,81.6,0.0,1.245,0.0,3.072,primary,0.0
0,0,0,6,1,81.6,0.0,1.245,0.0,3.072,primary,25.0
0,0,0,6,1,81.6,0.0,1.245,0.0,3.072,primary,11.1
0,0,0,6,1,81.6,0.0,1.245,0.0,3.072,primary,9.7
0,0,0,6,1,81.6,0.0,1.245,0.0,3.072,primary,0.0
0,0,0,6,1,81.6,0.0,1.245,0.0,3.072,primary,6.5
0,0,0,6,1,81.6,0.0,1.245,0.0,3.072,primary,2.8
0,0,0,6,1,81.6,0.0,1.245,0.0,3.072,primary,22.2
0,0,0,6,1,81.6,0.0,1.245,0.0,3.072,primary,21.9
0,0,0,6,1,81.6,0.0,1.245,0.0,2.842,primary,19.4
0,0,0,6,1,81.6,0.0,1.245,0.0,2.842,primary,19.4
0,0,0,6,1,81.6,0.0,1.245,0.0,2.842,primary,37.5
0,0,0,6,1,81.6,0.0,1.245,0.0,2.842,primary,11.1
0,0,0,6,1,81.6,0.0,1.245,0.0,2.842,primary,0.0
0,0,0,6,1,81.6,0.0,1.245,0.0,2.842,primary,6.5
0,0,0,6,1,81.6,0.0,1.245,0.0,2.842,primary,0.0
0,0,0,6,1,81.6,0.0,1.245,0.0,2.842,primary,29.0
0,0,0,6,1,81.6,0.0,1.245,0.0,2.842,primary,11.1
0,0,0,6,1,81.6,0.0,1.245,0.0,2.842,primary,13.9
0,0,0,6,1,81.6,0.0,1.245,0.0,2.842,primary,34.4
0,0,0,6,1,81.6,0.0,1.245,0.0,2.611,primary,11.1
0,0,0,6,1,81.6,0.0,1.245,0.0,2.611,primary,19.4
0,0,0,6,1,81.6,0.0,1.245,0.0,2.611,primary,18.8
0,0,0,6,1,81.6,0.0,1.245,0.0,2.611,primary,21.9
0,0,0,6,1,81.6,0.0,1.245,0.0,2.611,primary,19.4
0,0,0,6,1,81.6,0.0,1.245,0.0,2.611,primary,0.0
0,0,0,6,1,81.6,0.0,1.245,0.0,2.611,primary,9.7
0,0,0,6,1,81.6,0.0,1.245,0.0,2.611,primary,3.2
0,0,0,6,1,81.6,0.0,1.245,0.0,2.611,primary,32.3
0,0,0,6,1,81.6,0.0,1.245,0.0,2.611,primary,0.0
0,0,0,6,1,81.6,0.0,1.245,0.0,2.611,primary,19.4
0,0,0,6,1,81.6,0.0,1.245,0.0,2.611,primary,9.4
0,0,0,6,1,81.6,0.0,1.245,0.0,2.381,primary,8.3
0,0,0,6,1,81.6,0.0,1.245,0.0,2.381,primary,8.3
0,0,0,6,1,81.6,0.0,1.245,0.0,2.381,primary,28.1
0,0,0,6,1,81.6,0.0,1.245,0.0,2.381,primary,21.9
0,0,0,6,1,81.6,0.0,1.245,0.0,2.381,primary,11.1
0,0,0,6,1,81.6,0.0,1.245,0.0,2.381,primary,0.0
0,0,0,6,1,81.6,0.0,1.245,0.0,2.381,primary,6.5
0,0,0,6,1,81.6,0.0,1.245,0.0,2.381,primary,19.4
0,0,0,6,1,81.6,0.0,1.245,0.0,2.381,primary,41.9
0,0,0,6,1,81.6,0.0,1.245,0.0,2.381,primary,0.0
0,0,0,6,1,81.6,0.0,1.245,0.0,2.381,primary,2.8
0,0,0,6,1,81.6,0.0,1.245,0.0,2.381,primary,18.8
1,0,0,6,0,80.2,0.0,1.245,0.0,2.15,primary,19.4
1,0,0,6,0,80.2,0.0,1.245,0.0,2.15,primary,43.8
1,0,0,6,0,80.2,0.0,1.245,0.0,2.15,primary,5.6
1,0,0,6,0,80.2,0.0,1.245,0.0,2.15,primary,0.0
1,0,0,6,0,80.2,0.0,1.245,0.0,2.15,primary,22.6
1,0,0,6,0,80.2,0.0,1.245,0.0,2.15,primary,8.3
1,0,0,6,0,80.2,0.0,1.245,0.0,2.15,primary,18.8
1,0,0,6,0,80.2,0.0,1.245,0.0,1.997,primary,13.9
1,0,0,6,0,80.2,0.0,1.245,0.0,1.997,primary,2.8
1,0,0,6,0,80.2,0.0,1.245,0.0,1.997,primary,21.9
1,0,0,6,0,80.2,0.0,1.245,0.0,1.997,primary,19.4
1,0,0,6,0,80.2,0.0,1.245,0.0,1.997,primary,0.0
1,0,0,6,0,80.2,0.0,1.245,0.0,1.997,primary,9.7
1,0,0,6,0,80.2,0.0,1.245,0.0,1.997,primary,16.1
1,0,0,6,0,80.2,0.0,1.245,0.0,1.997,primary,36.1
1,0,0,6,0,80.2,0.0,1.245,0.0,1.997,primary,8.3
1,0,0,6,0,80.2,0.0,1.245,0.0,1.997,primary,31.2
1,0,0,6,0,80.2,0.0,1.245,0.0,1.843,primary,13.9
1,0,0,6,0,80.2,0.0,1.245,0.0,1.843,primary,19.4
1,0,0,6,0,80.2,0.0,1.245,0.0,1.843,primary,0.0
1,0,0,6,0,80.2,0.0,1.245,0.0,1.843,primary,11.1
1,0,0,6,0,80.2,0.0,1.245,0.0,1.843,primary,13.9
1,0,0,6,0,80.2,0.0,1.245,0.0,1.843,primary,9.7
1,0,0,6,0,80.2,0.0,1.245,0.0,1.843,primary,29.0
1,0,0,6,0,80.2,0.0,1.245,0.0,1.843,primary,2.8
1,0,0,6,0,80.2,0.0,1.245,0.0,1.843,primary,25.0
1,0,0,6,0,80.2,0.0,1.245,0.0,1.843,primary,18.8
1,0,0,6,0,80.2,0.0,1.245,0.0,1.69,primary,19.4
1,0,0,6,0,80.2,0.0,1.245,0.0,1.69,primary,5.6
1,0,0,6,0,80.2,0.0,1.245,0.0,1.69,primary,25.0
1,0,0,6,0,80.2,0.0,1.245,0.0,1.69,primary,12.5
1,0,0,6,0,80.2,0.0,1.245,0.0,1.69,primary,5.6
1,0,0,6,0,80.2,0.0,1.245,0.0,1.69,primary,6.5
1,0,0,6,0,80.2,0.0,1.245,0.0,1.69,primary,3.2
1,0,0,6,0,80.2,0.0,1.245,0.0,1.69,primary,2.8
1,0,0,6,0,80.2,0.0,1.245,0.0,1.69,primary,8.3
1,0,0,6,0,80.2,0.0,1.245,0.0,1.69,primary,28.1
2,0,0,6,1,78.9,0.0,1.245,0.0,1.536,primary,22.2
2,0,0,6,1,78.9,0.0,1.245,0.0,1.536,primary,0.0
2,0,0,6,1,78.9,0.0,1.245,0.0,1.536,primary,31.2
2,0,0,6,1,78.9,0.0,1.245,0.0,1.536,primary,30.6
